InstrumentID,UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
cu1803,09:19:08.0,51700,54672,51690,30,51700,2,171350,14169.6
cu1803,09:19:08.500,51700,54672,51690,30,51700,1,171350,14169.6
cu1803,09:19:10.500,51700,54672,51690,30,51700,1,171350,14169.6
cu1803,09:19:11.0,51700,54672,51690,30,51700,1,171350,14169.6
cu1803,09:19:11.500,51700,54672,51690,31,51700,1,171350,14169.6
cu1803,09:19:13.0,51700,54672,51690,32,51700,1,171350,14169.6
cu1803,09:19:13.500,51700,54674,51690,62,51710,27,171348,14170.2
cu1803,09:19:14.0,51700,54674,51690,63,51710,28,171348,14170.2
